branch_id_str;jobs;lag_max_rss_g1_w1;lag_max_rss_global_w5;localJobs;target_cnt;target_has_dist;ts_dayofyear;ts_dow;ts_hour;ts_month;ts_weekofyear;ts_year;bp_arch_linuxaarch64;bp_arch_linuxx86_64;bp_compiler_clang19;bp_compiler_clang19_asan;bp_compiler_clang_asan;bp_compiler_clang_llvmcov;bp_compiler_gcc;bp_compiler_gcc11;bp_compiler_gcc13;bp_compiler_gcc7;bp_compiler_gcc9;bp_compiler_gcc9_syntaxonly;bp_compiler_gcc_futurewarnings;bp_compiler_gcc_syntaxonly;bp_compiler_gcc_ubsan_trap;bp_compiler_unknown;bp_opt_debug_mold;bp_opt_nobasis;bp_opt_optimized;bp_opt_optimized_CommonCryptoValidation;bp_opt_optimized_LCM_development;bp_opt_optimized_mold;bp_opt_optimized_sync_guard;bp_opt_optimized_tsan;bp_opt_optimized_valgrind;bp_opt_optimized_with_dbgsymbols;bp_opt_release;bp_opt_release_stripped_for_hde;bp_opt_release_stripped_for_hde_LCM_development;bp_opt_unknown;component_component_1;location_location_1;location_location_2;location_location_3;makeType_opt;makeType_rel;time;max_rss_gb_true;max_rss_class_true
23;500;159687847936.0;67878612992.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:01:27.522;72.77899932861328;1
9;1000;65584193536.0;67225264128.0;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:01:45.718;104.24908447265625;1
36;1000;78145855488.0;75769783910.4;28;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:04:53.488;158.33464431762695;2
81;500;170010529792.0;91698967347.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:04:54.479;144.06879043579102;2
32;500;111936602112.0;110429820518.4;26;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 13:04:57.690;56.50617218017578;0
159;500;60347949056.0;115091742720.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:05:08.840;61.897674560546875;1
77;1000;90364612608.0;112754996019.2;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:05:41.810;41.94142532348633;0
47;500;154692685824.0;99374528102.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:06:28.923;61.57618713378906;1
36;1000;45034262528.0;78595807641.6;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:06:57.930;53.841796875;0
45;500;64548102144.0;59219708313.6;36;1;0;118;0;13;4;18;2025;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:09:18.352;143.8124656677246;2
13;500;69214003200.0;77968592076.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 13:09:24.787;59.7548713684082;1
15;500;34444804096.0;77508428595.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:10:51.448;21.11111068725586;0
1;500;57812189184.0;73035152588.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:10:54.046;49.117591857910156;0
13;500;52739612672.0;70359689625.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:12:22.355;35.7025032043457;0
435;500;38335270912.0;66464305971.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:12:24.966;38.649078369140625;0
45;500;41499131904.0;43880640512.0;36;3;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:12:45.234;31.781661987304688;0
177;1000;34125299712.0;37873439539.2;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:13:15.259;28.112895965576172;0
28;500;92952817664.0;39377061478.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:13:25.575;90.62027740478516;1
177;1000;30185992192.0;48289695334.4;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:13:45.193;23.11292266845703;0
103;1000;24817311744.0;45586103500.8;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:13:46.056;51.611717224121094;0
34;500;55417659392.0;48369808998.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:14:33.194;60.32953643798828;1
13;500;60673040384.0;54500418355.2;26;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 13:14:34.105;58.11077880859375;1
177;1000;64778346496.0;60942414643.2;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:14:46.611;21.250473022460938;0
5;500;37363429376.0;46045362585.6;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:14:47.800;56.619014739990234;0
21;1000;62395973632.0;53240741068.8;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:15:00.611;35.99042892456055;0
21;1000;38644428800.0;49886094950.4;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:16:08.785;48.71908187866211;0
21;1000;52311715840.0;47392768819.2;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:16:15.475;40.3151741027832;0
177;1000;22817521664.0;43571191808.0;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:16:37.510;16.982677459716797;0
72;500;18235011072.0;42654689689.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:16:41.610;44.43379592895508;0
5;500;61038419968.0;40037933875.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 13:16:41.725;50.23237991333008;0
28;500;97302781952.0;43096369561.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:16:41.971;96.41139602661133;1
9;500;47710425088.0;53338216038.4;26;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 13:16:45.353;82.20170211791992;1
5;500;66462121984.0;62333279436.8;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:17:46.899;122.25963973999023;2
10;500;76509229056.0;84941334937.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:18:09.516;69.02908706665039;1
5;500;60794204160.0;90223133491.2;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:18:13.628;46.03399658203125;0
272;1000;88263405568.0;89321537536.0;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:18:13.921;43.330230712890625;0
45;500;66116927488.0;77922444083.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:18:50.985;149.67279815673828;2
13;500;25058529280.0;92411751628.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;True;False;True;False;2025-04-28 13:18:59.657;29.16942596435547;0
13;500;30302232576.0;72420780441.6;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;True;False;2025-04-28 13:19:12.351;47.300559997558594;0
106;1000;160709943296.0;67754614784.0;28;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:19:17.893;156.9152946472168;2
5;500;53936607232.0;91566192230.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 13:19:46.209;50.062965393066406;0
95;1000;46525480960.0;93012035993.6;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:20:10.647;39.4498405456543;0
5;500;131275288576.0;69341836083.2;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:20:11.308;97.59634017944336;1
5;500;87751528448.0;84036404019.2;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;2025-04-28 13:20:38.293;45.575801849365234;0
21;500;42358943744.0;83666015027.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:21:08.700;39.12147903442383;0
10;500;49428627456.0;58369985740.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:21:20.874;27.963665008544922;0
309;500;104793272320.0;53624197120.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:21:23.486;67.4334831237793;1
114;500;30025756672.0;59633638604.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:22:14.108;60.844539642333984;1
5;500;65331326976.0;51741249536.0;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:22:31.510;51.69451141357422;0
5;500;72406151168.0;53055232409.6;36;1;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:22:38.680;103.38812637329102;1
13;500;106586062848.0;66856389836.8;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2025-04-28 13:22:51.365;122.39814758300781;2
5;500;124897247232.0;87136040550.4;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;2025-04-28 13:22:54.043;113.90110778808594;1
106;1000;42006368256.0;97114886963.2;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:22:57.785;64.47675323486328;1
21;1000;43288088576.0;97894898892.8;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:23:13.398;38.237857818603516;0
5;500;53754699776.0;95005104537.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 13:23:43.497;60.005523681640625;1
21;1000;41057587200.0;85688761548.8;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:24:15.912;47.86260986328125;0
36;1000;51392086016.0;69682376704.0;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:24:43.322;72.11139678955078;1
36;1000;64161304576.0;60708104601.6;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;True;2025-04-28 13:24:56.070;82.136474609375;1
21;1000;77429022720.0;64500500889.6;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:25:14.162;31.49356460571289;0
59;500;69231386624.0;63052174950.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:25:51.780;26.091506958007812;0
53;500;28015542272.0;55769195315.2;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:26:00.257;10.91876220703125;0
84;500;55506558976.0;47835564441.6;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:26:11.746;44.74148178100586;0
13;500;131424010240.0;41957919948.8;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;True;False;False;2025-04-28 13:26:42.272;121.6183090209961;2
53;500;11723931648.0;50436579328.0;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:26:49.827;12.236587524414062;0
53;500;88193368064.0;46301174988.8;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 13:26:54.184;18.72039794921875;0
115;500;13138935808.0;44718241382.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:27:02.277;24.634639739990234;0
53;500;26451243008.0;47663703654.4;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:27:15.399;21.042415618896484;0
10;500;111012155392.0;42574367948.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:27:19.234;96.43959045410156;1
81;500;168486514688.0;37167279308.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:27:25.441;63.38527297973633;1
10;500;64430440448.0;48151375872.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 13:28:22.881;74.18217468261719;1
53;500;22594121728.0;60061701734.4;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:28:24.219;17.942947387695312;0
5;500;48936644608.0;58624671744.0;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;2025-04-28 13:28:35.824;42.81901168823242;0
53;500;20100874240.0;63301160140.8;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 13:28:36.868;18.652759552001953;0
36;1000;19266093056.0;46596565401.6;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:28:38.980;39.58823776245117;0
33;1000;42507546624.0;41486191001.6;28;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:28:39.321;54.778934478759766;0
114;500;103551221760.0;37319376896.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;2025-04-28 13:28:51.992;96.50275421142578;1
84;500;79652503552.0;54189966950.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;2025-04-28 13:29:46.024;68.19990921020508;1
53;500;20028248064.0;59640473190.4;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 13:30:27.004;58.32639694213867;1
53;500;58818433024.0;68160321945.6;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:30:31.017;30.95962142944336;0
5;500;45976563712.0;66307340697.6;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;2025-04-28 13:30:56.262;43.317665100097656;0
53;500;33815957504.0;63846051840.0;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 13:30:57.071;78.11638259887695;1
53;500;33242640384.0;59897608601.6;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:31:08.319;40.74082946777344;0
21;500;43745132544.0;54000816128.0;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:31:31.720;39.4652214050293;0
21;500;42375458816.0;49950409523.2;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:31:33.659;26.329143524169922;0
36;1000;68059418624.0;48956021964.8;28;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:31:39.250;145.98699951171875;2
53;500;62627491840.0;71004093644.8;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;True;False;False;False;True;2025-04-28 13:32:23.837;25.986759185791016;0
5;500;122300383232.0;59809342259.2;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;True;2025-04-28 13:32:47.148;73.52604675292969;1
34;500;28270702592.0;66849914060.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:32:48.202;41.72714614868164;0
13;500;44804182016.0;67335658700.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:33:10.862;65.69332885742188;1
53;500;70537674752.0;75789053132.8;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:33:26.013;34.1165657043457;0
53;500;83876827136.0;51765060403.2;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 13:33:50.985;27.282718658447266;0
21;500;36632383488.0;52043365580.8;36;2;1;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;True;False;2025-04-28 13:34:56.198;36.65815734863281;0
5;500;36315951104.0;44126046617.6;36;2;1;118;0;13;4;18;2025;True;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;2025-04-28 13:35:01.199;48.824737548828125;0
33;1000;156752347136.0;45650242764.8;28;3;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:35:04.276;154.94398880004883;2
21;1000;29294596096.0;64816676044.8;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:37:08.013;46.176544189453125;0
21;1000;49581686784.0;67406536704.0;28;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;2025-04-28 13:37:08.530;39.688602447509766;0
14;1000;32823259136.0;70070679961.6;28;3;1;118;0;13;4;18;2025;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;True;False;2025-04-28 13:37:09.314;32.25240707397461;0
53;500;42615312384.0;69124552294.4;36;1;0;118;0;13;4;18;2025;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;True;False;False;False;False;2025-04-28 13:37:10.145;39.92670822143555;0
5;500;74119417856.0;67213715046.4;36;2;1;118;0;13;4;18;2025;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;2025-04-28 13:37:21.476;65.40423202514648;1
